state,year,type,office,juris,dist,url
CA,2010,general,City Council,Oakland,At_Large,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/oakland/city_councilmember_district_2/november-2-2010-rcv-oakland-city-council-district-2-comprehensive-report.pdf
CA,2010,general,City Council,Oakland,At_Large,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/oakland/city_councilmember_district_2/november-2-2010-rcv-oakland-city-council-district-2-pass-report.pdf
CA,2010,general,City Council,Oakland,At_Large,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/oakland/city_councilmember_district_4/november-2-2010-rcv-oakland-city-council-district-4-comprehensive-report.pdf
CA,2010,general,City Council,Oakland,At_Large,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/oakland/city_councilmember_district_4/november-2-2010-rcv-oakland-city-council-district-4-pass-report.pdf
CA,2010,general,City Council,Oakland,At_Large,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/oakland/city_councilmember_district_6/november-2-2010-rcv-oakland-city-council-district-6-comprehensive-report.pdf
CA,2010,general,City Council,Oakland,At_Large,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/oakland/city_councilmember_district_6/november-2-2010-rcv-oakland-city-council-district-6-pass-report.pdf
CA,2010,general,Mayor,Oakland,Citywide,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/oakland/mayor/november-2-2010-comprehensive-results-report-oakland-mayor.pdf
CA,2010,general,Mayor,Oakland,Citywide,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/oakland/mayor/november-2-2010-pass-report-oakland-mayor.pdf
CA,2010,general,School Director,Oakland,2,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/oakland/school_director_district_2/november-2-2010-rcv-oakland-school-director-district-2-comprehensive-report.pdf
CA,2010,general,School Director,Oakland,2,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/oakland/school_director_district_2/november-2-2010-rcv-oakland-school-director-district-2-pass-report.pdf
CA,2010,general,School Director,Oakland,4,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/oakland/school_director_district_4/november-2-2010-rcv-oakland-school-director-district-4-comprehensive-report.pdf
CA,2010,general,School Director,Oakland,4,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/oakland/school_director_district_4/november-2-2010-rcv-oakland-school-director-district-4-pass-report.pdf
CA,2010,general,School Director,Oakland,6,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/oakland/school_director_district_6/november-2-2010-rcv-oakland-school-director-district-6-comprehensive-report.pdf
CA,2010,general,School Director,Oakland,6,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/oakland/school_director_district_6/november-2-2010-rcv-oakland-school-director-district-6-pass-report.pdf
CA,2010,general,City Council,San Leandro,At_Large,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/san_leandro/city_councilmember_district_1/nov2-2010-comprehensive-results-report-dist1.pdf
CA,2010,general,City Council,San Leandro,At_Large,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/san_leandro/city_councilmember_district_1/nov-2-2010-pass-report-san-leandro-council-mem-dist-1.pdf
CA,2010,general,City Council,San Leandro,At_Large,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/san_leandro/city_councilmember_district_3/nov2-2010-comprehensive-results-report-dist3.pdf
CA,2010,general,City Council,San Leandro,At_Large,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/san_leandro/city_councilmember_district_3/nov-2-2010-pass-report-san-leandro-council-mem-dis-3.pdf
CA,2010,general,City Council,San Leandro,At_Large,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/san_leandro/city_councilmember_district_5/nov2-2010-comprehensive-results-report-dist5.pdf
CA,2010,general,City Council,San Leandro,At_Large,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/san_leandro/city_councilmember_district_5/nov-2-2010-pass-report-san-leandro-council-mem-dis-5.pdf
CA,2010,general,Mayor,San Leandro,Citywide,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/san_leandro/mayor/november-2-2010-comprehensive-results-report-san-leandro-mayor.pdf
CA,2010,general,Mayor,San Leandro,Citywide,https://acvote.alamedacountyca.gov/acvote-assets/pdf/elections/2010/11022010/results/rcv/san_leandro/mayor/november-2-2010-pass-report-san-leandro-mayor.pdf
NY,2021,primary,Mayor,New York City,Citywide,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Mayor Citywide.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024306_1.html
NY,2021,primary,Public Advocate,New York City,Citywide,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Public Advocate Citywide.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024408_1.html
NY,2021,primary,Comptroller,New York City,Citywide,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM City Comptroller Citywide.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024314_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Borough President New York.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024307_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 1st Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024340_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 2nd Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024463_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 3rd Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024321_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 5th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024332_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 6th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024361_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 7th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024318_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 8th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024470_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 9th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/24347_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 10th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024370_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Borough President Bronx.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024339_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 8th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024470_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 11th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024329_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 12th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024328_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 13th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024341_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 14th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024327_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 15th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024357_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 16th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024330_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 17th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024481_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 18th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024355_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 22nd Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024349_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Borough President Kings.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024336_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 33rd Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024309_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 34th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024319_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 35th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024335_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 36th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024379_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 37th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024389_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 38th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024352_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 39th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024353_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 40th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024348_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 41st Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024424_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 42nd Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024323_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 45th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024375_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 46th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024338_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 47th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024394_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 48th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024337_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Borough President Queens.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024415_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 19th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024350_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 20th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024346_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 21st Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024358_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 22nd Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024349_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 23rd Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024351_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 24th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024399_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 25th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024310_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 26th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024311_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 27th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024312_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 28th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024406_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 29th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024324_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 30th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024414_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 31st Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024462_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 32nd Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024320_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 34th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024319_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Borough President Richmond.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024458_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/DEM Council Member 49th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024326_1.html
NY,2021,primary,Mayor,New York City,Citywide,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/REP Mayor Citywide.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024425_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/REP Council Member 15th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024524_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/REP Council Member 19th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024410_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/REP Council Member 23rd Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024546_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/REP Council Member 24th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024554_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/REP Council Member 32nd Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024550_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/REP Borough President Richmond.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024496_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/REP Council Member 50th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/24367_1.html
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/CON Council Member 19th Council District.pdf
NY,2021,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2021/20210622Primary Election/rcv/024500_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/DEM_Council_Member_1st_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/025715_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/DEM_Council_Member_2nd_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/025980_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/DEM_Council_Member_9th_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/025756_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/DEM_Council_Member_10th_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/026031_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/DEM_Council_Member_12th_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/025797_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/DEM_Council_Member_13th_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/025908_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/DEM_Council_Member_14th_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/025919_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/DEM_Council_Member_41st_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/025822_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/DEM_Council_Member_42nd_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/025760_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/DEM_Council_Member_43rd_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/025755_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/DEM_Council_Member_19th_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/025767_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/DEM_Council_Member_22nd_Council_District.pdf
